pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,IP_add_count,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport,dport,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,Protocol,Label
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2366032513,2331590379,10,0,3,0,1,0,0,1,0,0,0,28960,39258,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,52105,80,52105,0,0,0,0.0,14,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,7803,10249,1,0,64,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3865740744,2011934243,8,0,4,0,0,0,0,1,0,0,0,3784,7172,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,33734,80,33734,80,0,0,0,0.0,14,1
505,2048,0,0,0,0,0,0,4,5,0,505,3,0,0,62191,7640,1,0,64,6,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3032246686,2095061680,8,0,5,0,0,0,1,1,0,0,0,3754,43591,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,50073,80,50073,0,0,453,5.130796453879413,14,1
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,25342,44925,1,0,64,6,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,504823779,3243382014,8,0,5,0,0,0,1,1,0,0,0,3754,13397,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,59580,80,59580,0,0,17,3.616874605956223,7,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,155424258,3876505460,10,0,3,0,1,0,0,1,0,0,0,28960,29508,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,59239,80,59239,0,0,0,0.0,16,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,6793,11259,1,0,64,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,3275195977,2486137720,8,0,4,0,0,0,0,1,0,0,0,3650,8714,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,36485,80,36485,80,0,0,0,0.0,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,50938,32649,1,0,64,6,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1074687269,863333235,8,0,7,1,0,0,0,1,0,0,0,3784,4032,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,46100,80,46100,80,0,0,0,0.0,14,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,4764,13288,1,0,64,6,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3021388345,333801976,8,0,4,0,0,0,0,1,0,0,0,3650,15819,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,38955,80,38955,80,0,0,0,0.0,4,1
839,2048,0,0,0,0,0,0,4,5,0,839,3,0,0,43960,38840,1,0,64,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1971325906,1045505107,8,0,5,0,0,0,1,1,0,0,0,3650,24477,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,34655,80,34655,80,0,0,787,4.7628895204780735,4,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,8082,39424,1,0,64,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2790041502,0,10,0,2,0,1,0,0,0,0,0,0,29200,52350,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,33283,80,33283,80,0,0,0,0.0,4,1
