pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,IP_add_count,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport,dport,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,Protocol,Label
259,2048,0,0,0,0,0,0,4,5,0,259,3,0,0,16441,35493,1,0,64,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1793280408,2329883868,8,0,5,0,0,0,1,1,0,0,0,2920,51161,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,53896,443,53896,443,0,0,207,4.738563236746824,4,1
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,37562,42077,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3592158465,4115608554,5,0,4,0,0,0,0,1,0,0,0,17256,58918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,34277,80,34277,80,0,0,6,-0.0,16,1
328,2048,0,0,0,0,0,0,4,5,0,328,3,0,0,0,29002,1,0,4,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,308,48110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,2,53317,1900,0,0,53317,1900,300,5.4869836212768375,4,1
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,56223,37709,1,0,64,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2395463792,173554288,5,0,4,0,0,0,0,1,0,0,0,8440,22560,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,46365,443,46365,443,0,0,6,-0.0,4,1
295,2048,0,0,0,0,0,0,4,5,0,295,3,0,0,0,34153,1,0,255,17,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,275,14234,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,9,9,2,2,5353,5353,0,0,5353,5353,267,4.387847805677558,3,1
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,63378,22842,1,0,64,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1829229015,737275712,5,0,4,0,0,0,0,1,0,0,0,7060,51560,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,34056,443,34056,443,0,0,6,-0.0,17,1
254,2048,0,0,0,0,0,0,4,5,0,254,3,0,0,0,29076,1,0,4,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,234,49258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,2,34242,1900,0,0,34242,1900,226,5.4208121333436585,4,1
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,49260,30379,1,0,64,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1733944026,1328935118,5,0,4,0,0,0,0,1,0,0,0,17256,4510,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,52365,80,52365,80,0,0,6,-0.0,16,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,1953,42467,1,0,64,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2370437910,3170663999,8,0,4,0,0,0,0,1,0,0,0,2920,7875,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,52670,443,52670,443,0,0,0,0.0,17,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,18241,51118,1,0,64,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3817278185,1953907194,8,0,4,0,0,0,0,1,0,0,0,4288,23839,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,35835,443,35835,443,0,0,0,0.0,4,1
